H	3	1024	"2021-04-09 13:08:14"	238	0.07
C	-15.697904	1.647389	0.000000	"keV"
521	5
522	7
523	6
524	11
525	6
526	7
527	12
528	2
529	10
530	3
531	7
532	6
533	9
534	6
535	4
536	8
537	4
538	2
539	7
540	4
541	5
542	5
543	10
544	10
545	9
546	7
547	7
548	7
549	5
550	6
551	11
552	6
553	9
554	4
555	11
556	6
557	12
558	7
559	8
560	5
561	6
562	6
563	6
564	3
565	5
566	6
567	7
568	7
569	3
570	3
571	9
572	5
573	9
574	5
575	9
576	4
577	5
578	6
579	3
580	4
581	3
582	5
583	8
584	6
585	6
586	6
587	5
588	2
589	5
590	8
591	5
592	3
593	5
594	8
595	7
596	6
597	5
598	3
599	6
600	2
601	9
602	7
603	2
604	4
605	5
606	2
607	0
608	3
609	3
610	7
611	8
612	6
613	9
614	8
615	5
616	11
617	11
618	5
619	7
620	4
621	6
622	5
623	3
624	3
625	4
626	4
627	6
628	9
629	6
630	7
631	5
632	2
633	2
634	6
635	6
636	4
637	2
638	4
639	1
640	3
641	5
642	8
643	2
644	7
645	5
646	3
647	7
648	5
649	8
650	1
651	5
652	1
653	1
654	8
655	2
656	7
657	1
658	6
659	6
660	2
661	6
662	2
663	4
664	3
665	6
666	5
667	3
668	2
669	3
670	1
671	7
672	7
673	6
674	5
675	12
676	6
677	7
678	6
679	6
680	7
681	10
682	7
683	7
684	7
685	7
686	6
687	8
688	8
689	4
690	11
691	9
692	9
693	9
694	7
695	6
696	2
697	5
698	4
699	10
700	6
701	8
702	5
703	6
704	7
705	8
706	0
707	4
708	9
709	7
710	5
711	7
712	5
713	5
714	3
715	5
716	5
717	1
718	4
719	4
720	4
721	7
722	8
723	10
724	4
725	3
726	6
727	6
728	2
729	6
730	2
731	8
732	3
733	7
734	4
735	8
736	5
737	6
738	2
739	5
740	3
741	9
742	3
743	2
744	5
745	10
746	4
747	6
748	5
749	10
750	8
751	9
752	4
753	5
754	2
755	5
756	2
757	3
758	4
759	5
760	2
761	3
762	10
763	2
764	5
765	2
766	3
767	5
768	4
769	5
770	2
771	10
772	3
773	3
774	4
775	4
776	4
777	6
778	4
779	4
780	2
781	4
782	4
783	3
784	6
785	3
786	5
787	6
788	1
789	4
790	3
791	3
792	2
793	4
794	3
795	4
796	3
797	1
798	1
799	2
800	3
801	3
802	3
803	1
804	0
805	3
806	8
807	4
808	3
809	3
810	2
811	0
812	3
813	5
814	1
815	4
816	2
817	2
818	2
819	2
820	4
821	3
822	5
823	2
824	1
825	3
826	6
827	3
828	0
829	0
830	4
831	3
832	2
833	3
834	6
835	3
836	1
837	4
838	2
839	4
840	5
841	5
842	5
843	1
844	4
845	4
846	4
847	2
848	2
849	3
850	4
851	4
852	4
853	3
854	5
855	4
856	4
857	2
858	4
859	2
860	1
861	1
862	9
863	7
864	7
865	4
866	3
867	6
868	2
869	7
870	3
871	2
872	2
873	3
874	2
875	4
876	3
877	5
878	9
879	8
880	7
881	7
882	4
883	5
884	8
885	7
886	2
887	4
888	5
889	7
890	4
891	4
892	5
893	1
894	3
895	8
896	0
897	9
898	5
899	6
900	5
901	1
902	5
903	2
904	5
905	4
906	3
907	4
908	10
909	5
910	3
911	4
912	5
913	6
914	2
915	2
916	5
917	1
918	1
919	0
920	4
921	3
922	4
923	3
924	2
925	3
926	4
927	2
928	4
929	2
930	5
931	3
932	0
933	2
934	2
935	1
936	2
937	3
938	5
939	1
940	4
941	2
942	3
943	2
944	2
945	0
946	2
947	1
948	2
949	1
950	0
951	0
952	4
953	1
954	2
955	2
956	2
957	1
958	2
959	3
960	0
961	0
962	1
963	1
964	1
965	1
966	1
967	1
968	1
969	0
970	1
971	1
972	4
973	2
974	2
975	0
976	4
977	1
978	0
979	3
980	2
981	2
982	0
983	0
984	2
985	0
986	3
987	1
988	0
989	1
990	1
991	0
992	5
993	0
994	0
995	1
996	2
997	1
998	2
999	2
1000	2
1001	2
1002	1
1003	0
1004	0
1005	1
1006	1
1007	1
1008	1
1009	1
1010	0
1011	1
1012	2
1013	0
1014	2
1015	1
1016	2
1017	0
1018	1
1019	1
1020	0
1021	0
1022	0
1023	0
